user_id,movie_id,rating,review_date,device_type,is_verified_watch,sentiment_score
user_09952,movie_0244,5,2025-05-28,Mobile,1,0.774
user_04347,movie_0267,4,2024-07-13,Mobile,1,0.958
user_03548,movie_0749,3,2024-08-09,Mobile,1,
user_08049,movie_0101,4,2025-03-20,Smart TV,1,0.816
user_09219,movie_0740,4,2024-12-30,Tablet,1,0.701
user_06509,movie_0692,4,2024-09-16,Mobile,0,0.624
user_09505,movie_0470,5,2025-08-07,Mobile,1,0.664
user_01959,movie_0828,2,2025-01-22,Tablet,1,0.15
user_08381,movie_0885,3,2024-01-26,Laptop,1,0.52
user_09090,movie_0866,2,2025-02-12,Tablet,1,0.044
user_02370,movie_0664,5,2024-02-14,Mobile,1,0.651
user_07680,movie_0388,4,2024-03-05,Tablet,0,0.727
user_04598,movie_0092,5,2025-10-24,Tablet,1,0.991
user_07463,movie_0219,4,2025-04-19,Laptop,1,0.988
user_09837,movie_0061,5,2025-12-05,Laptop,1,
user_03942,movie_0052,3,2024-02-06,Smart TV,0,0.47
user_04361,movie_0240,4,2025-06-03,Mobile,1,0.763
user_05216,movie_0315,4,2024-07-09,Mobile,1,0.813
user_05356,movie_0598,4,2024-09-20,Tablet,1,0.794
user_09406,movie_0601,2,2025-10-19,Laptop,1,0.164
user_07625,movie_0437,2,2024-04-24,Tablet,1,
user_04294,movie_0061,5,2024-04-26,Tablet,1,0.93
user_04727,movie_0054,5,2024-07-21,Mobile,1,0.753
user_09215,movie_0398,4,2025-11-16,Tablet,0,0.624
user_05582,movie_0311,3,2024-11-20,Mobile,1,0.491
user_08997,movie_0988,3,2025-06-11,Laptop,1,0.406
user_03677,movie_0323,4,2025-05-26,Mobile,1,0.72
user_01443,movie_0079,3,2025-11-22,Mobile,1,0.514
user_05631,movie_0662,1,2025-07-20,Mobile,1,0.298
user_03739,movie_0314,5,2024-05-04,Smart TV,1,0.72
user_02411,movie_0682,4,2025-05-25,Laptop,1,
user_01606,movie_0205,4,2025-06-26,Smart TV,1,0.842
user_02947,movie_0665,5,2025-06-14,Laptop,0,
user_04099,movie_0370,4,2025-03-20,Smart TV,1,0.688
user_04698,movie_0604,5,2024-07-02,Smart TV,1,0.938
user_05650,movie_0065,5,2025-04-23,Tablet,1,0.709
user_04868,movie_0347,5,2024-09-27,Mobile,1,0.855
user_06943,movie_0507,4,2025-06-09,Laptop,1,0.911
user_03105,movie_0314,5,2024-09-06,Laptop,1,0.602
user_08645,movie_0920,3,2024-09-19,Smart TV,1,0.477
user_09693,movie_0272,4,2025-09-04,Laptop,1,0.611
user_07445,movie_0226,5,2025-11-12,Tablet,1,0.687
user_03394,movie_0384,4,2024-09-18,Laptop,0,0.955
user_05922,movie_0246,5,2024-01-27,Laptop,0,0.679
user_05590,movie_0827,3,2025-11-07,Laptop,1,0.426
user_07080,movie_0876,3,2024-11-27,Smart TV,1,0.444
user_02053,movie_0300,5,2024-01-24,Laptop,1,0.909
user_05742,movie_0264,3,2025-07-14,Mobile,1,
user_00497,movie_0879,4,2025-11-14,Laptop,1,0.939
user_00119,movie_0405,2,2024-02-04,Laptop,1,0.232
user_01536,movie_0723,3,2024-07-17,Laptop,1,0.466
user_01667,movie_0157,4,2024-05-16,Mobile,1,0.718
user_09189,movie_0555,5,2025-09-25,Mobile,1,0.774
user_09888,movie_0296,3,2024-10-19,Laptop,1,0.43
user_05736,movie_0094,4,2024-06-01,Mobile,0,0.734
user_08047,movie_0750,1,2024-05-24,Laptop,1,0.041
user_02638,movie_0441,4,2025-05-14,Mobile,1,0.989
user_01891,movie_0482,4,2024-02-14,Mobile,1,0.786
user_02132,movie_0993,2,2025-03-26,Laptop,1,0.079
user_08912,movie_0464,3,2024-06-01,Mobile,0,0.477
user_01211,movie_0362,4,2025-07-12,Tablet,0,0.963
user_00317,movie_0296,3,2025-03-22,Tablet,1,0.538
user_06353,movie_0666,4,2025-01-28,Mobile,1,0.962
user_01377,movie_0923,2,2024-10-15,Laptop,0,
user_00602,movie_0183,3,2024-10-13,Smart TV,0,0.434
user_05295,movie_0769,5,2025-05-11,Tablet,1,0.629
user_01628,movie_0724,4,2025-07-16,Smart TV,1,0.881
user_07479,movie_0020,5,2025-05-13,Mobile,1,0.662
user_09525,movie_0197,3,2024-11-01,Laptop,1,0.466
user_02411,movie_0966,2,2024-03-29,Laptop,1,0.183
user_01633,movie_1000,3,2024-09-04,Smart TV,1,0.503
user_08841,movie_0496,3,2025-10-30,Laptop,1,0.419
user_05366,movie_0820,2,2025-12-22,Smart TV,1,0.323
user_06236,movie_0251,3,2024-11-20,Smart TV,1,0.429
user_04453,movie_0531,2,2024-07-17,Mobile,0,0.388
user_05827,movie_0296,4,2024-10-17,Tablet,1,0.854
user_06996,movie_0858,4,2025-05-29,Tablet,1,0.876
user_04708,movie_0227,3,2025-03-24,Mobile,1,0.422
user_01694,movie_0526,4,2024-05-06,Tablet,1,0.899
user_05703,movie_0847,2,2024-07-24,Smart TV,1,0.382
user_05349,movie_0627,2,2025-07-04,Tablet,1,0.022
user_03774,movie_0921,2,2024-12-28,Mobile,1,0.315
user_04247,movie_0877,5,2024-05-03,Smart TV,1,0.96
user_00949,movie_0553,4,2024-04-30,Tablet,1,0.882
user_03723,movie_0218,3,2024-09-12,Laptop,1,0.571
user_00158,movie_0200,3,2025-12-18,Laptop,1,0.459
user_00801,movie_0211,4,2025-01-31,Tablet,1,0.698
user_03682,movie_0230,4,2025-12-19,Tablet,1,0.765
user_06170,movie_0342,5,2024-07-26,Mobile,1,
user_06208,movie_0807,4,2024-12-16,Smart TV,1,0.766
user_09698,movie_0644,5,2025-05-26,Smart TV,1,0.92
user_03411,movie_0427,2,2024-09-12,Laptop,1,0.227
user_06952,movie_0519,4,2025-12-16,Smart TV,1,0.909
user_06333,movie_0475,2,2025-05-13,Mobile,1,0.021
user_09274,movie_0038,4,2025-02-03,Mobile,1,0.925
user_09207,movie_0229,5,2025-11-26,Tablet,1,0.725
user_01666,movie_0191,4,2024-08-01,Smart TV,1,0.858
user_03419,movie_0425,3,2024-05-24,Mobile,1,0.583
user_05066,movie_0286,4,2024-09-18,Laptop,1,0.605
user_07251,movie_0361,5,2024-10-15,Smart TV,1,0.928
user_08638,movie_0448,2,2024-11-02,Tablet,1,0.075
user_07096,movie_0596,5,2025-09-29,Mobile,1,0.806
user_02653,movie_0310,4,2024-03-17,Smart TV,1,0.986
user_05951,movie_0278,5,2025-04-08,Laptop,1,0.967
user_05318,movie_0470,4,2025-11-20,Mobile,1,0.876
user_04818,movie_0209,1,2024-06-17,Laptop,1,0.215
user_05690,movie_0354,4,2025-09-30,Mobile,0,0.82
user_00892,movie_0626,3,2025-07-11,Mobile,1,0.45
user_02305,movie_0548,4,2024-12-30,Smart TV,1,0.811
user_03480,movie_0334,2,2025-05-26,Laptop,0,0.044
user_03609,movie_0503,3,2025-06-06,Smart TV,1,0.585
user_00603,movie_0366,3,2024-06-30,Tablet,1,0.469
user_01332,movie_0473,3,2024-05-29,Tablet,0,0.476
user_09486,movie_0333,2,2025-02-16,Mobile,1,0.049
user_09592,movie_0062,3,2024-11-05,Laptop,1,0.402
user_01010,movie_0220,3,2025-04-11,Smart TV,0,0.588
user_06333,movie_0842,4,2025-02-12,Laptop,0,0.963
user_00327,movie_0971,5,2024-12-31,Laptop,1,0.634
user_01110,movie_0850,4,2025-07-19,Mobile,1,0.662
user_01987,movie_0755,3,2024-09-27,Tablet,0,0.433
user_00103,movie_0017,5,2024-02-28,Tablet,1,0.905
user_05849,movie_0234,3,2025-03-10,Laptop,1,0.478
user_08793,movie_0028,5,2025-10-09,Tablet,0,0.902
user_08306,movie_0812,3,2024-08-13,Smart TV,1,0.527
user_02343,movie_0026,4,2025-09-24,Laptop,1,0.751
user_08013,movie_0272,4,2025-02-14,Tablet,1,0.954
user_09673,movie_0583,5,2024-07-16,Mobile,1,0.651
user_00969,movie_0332,2,2025-11-17,Laptop,1,0.102
user_05885,movie_0206,3,2025-08-14,Mobile,0,0.407
user_03666,movie_0535,3,2024-05-30,Tablet,1,0.562
user_00566,movie_0811,5,2024-12-09,Smart TV,0,0.621
user_06149,movie_0935,2,2025-05-16,Laptop,1,0.29
user_04284,movie_0698,1,2024-03-19,Smart TV,1,0.086
user_09901,movie_0691,4,2024-01-19,Smart TV,1,0.705
user_05664,movie_0153,5,2024-02-09,Laptop,1,0.76
user_03482,movie_0473,4,2024-06-18,Smart TV,1,0.622
user_06732,movie_0500,4,2024-04-01,Laptop,0,0.917
user_06313,movie_0264,5,2025-06-05,Smart TV,1,0.995
user_03040,movie_0630,3,2024-02-12,Smart TV,1,0.431
user_09029,movie_0429,4,2025-06-16,Mobile,1,0.82
user_08900,movie_0071,3,2025-03-07,Tablet,0,0.516
user_04540,movie_0634,4,2024-07-09,Laptop,1,0.964
user_04083,movie_0490,5,2024-07-07,Laptop,1,0.776
user_00117,movie_0152,4,2024-04-29,Laptop,1,0.601
user_08274,movie_0226,5,2025-03-18,Tablet,1,0.76
user_07212,movie_0375,4,2025-04-07,Mobile,1,0.708
user_07568,movie_0052,5,2025-12-06,Laptop,1,0.722
user_04739,movie_0960,4,2024-10-21,Tablet,1,0.859
user_04845,movie_0090,3,2025-03-08,Mobile,0,0.481
user_08338,movie_0345,3,2025-11-08,Tablet,1,0.426
user_08995,movie_0522,5,2024-10-20,Mobile,1,0.665
user_08805,movie_0788,3,2024-11-03,Smart TV,1,0.524
user_07758,movie_0829,3,2024-08-09,Tablet,1,0.541
user_04633,movie_0675,4,2025-12-09,Smart TV,1,0.901
user_06859,movie_0343,4,2024-10-06,Laptop,1,0.656
user_06860,movie_0806,1,2025-12-17,Tablet,1,0.159
user_04112,movie_0990,2,2025-08-01,Smart TV,1,0.082
user_09490,movie_0444,5,2024-05-25,Laptop,1,0.687
user_05078,movie_0275,5,2025-05-21,Laptop,1,0.926
user_05707,movie_0524,5,2024-04-19,Mobile,1,0.958
user_06950,movie_0920,3,2024-02-04,Tablet,1,0.403
user_01732,movie_0393,5,2024-09-14,Mobile,1,0.959
user_00428,movie_0805,5,2024-11-16,Tablet,0,0.896
user_06915,movie_0777,3,2025-11-07,Tablet,0,0.468
user_00290,movie_0326,3,2024-03-05,Tablet,0,0.537
user_04155,movie_0409,4,2025-07-06,Tablet,1,0.865
user_08560,movie_0372,3,2025-10-03,Smart TV,1,0.593
user_07013,movie_0363,5,2024-02-16,Mobile,1,0.994
user_04551,movie_0443,4,2025-04-14,Tablet,1,0.787
user_04713,movie_0050,5,2024-08-29,Smart TV,1,0.942
user_09165,movie_0606,1,2024-12-13,Tablet,1,0.037
user_01825,movie_0332,4,2025-08-04,Tablet,0,0.95
user_07275,movie_0604,5,2024-10-30,Laptop,1,0.879
user_09675,movie_0490,4,2025-03-09,Mobile,1,0.706
user_03711,movie_0524,5,2025-02-24,Mobile,1,0.989
user_09184,movie_0403,5,2025-06-29,Laptop,1,0.676
user_09300,movie_0610,4,2025-08-06,Mobile,1,0.974
user_09124,movie_0804,2,2024-10-09,Mobile,1,0.293
user_03116,movie_0619,4,2025-03-18,Smart TV,0,0.67
user_07768,movie_0022,3,2024-08-21,Smart TV,1,0.434
user_05496,movie_0200,4,2025-06-19,Smart TV,1,0.949
user_08524,movie_0123,4,2024-06-13,Tablet,0,0.983
user_06652,movie_0214,3,2025-12-01,Laptop,0,0.593
user_09768,movie_0816,3,2024-11-14,Laptop,0,0.558
user_06543,movie_0359,4,2025-02-11,Smart TV,1,0.928
user_08322,movie_0165,4,2024-04-29,Mobile,1,0.667
user_07171,movie_0226,5,2024-10-26,Mobile,1,0.665
user_05228,movie_0866,3,2025-08-23,Mobile,1,0.466
user_08461,movie_0445,3,2025-07-28,Smart TV,1,0.422
user_07261,movie_0874,1,2025-06-21,Tablet,1,0.169
user_02736,movie_0839,5,2024-05-12,Smart TV,1,0.723
user_03497,movie_0647,4,2025-04-18,Mobile,1,0.746
user_07150,movie_0925,4,2025-09-21,Smart TV,0,
user_05761,movie_0022,4,2024-01-02,Smart TV,1,0.768
user_03482,movie_0800,4,2024-03-26,Tablet,0,0.928
user_06935,movie_0614,4,2025-11-03,Smart TV,1,0.951
user_03007,movie_0383,4,2024-12-01,Tablet,1,0.979
user_04364,movie_0786,3,2024-11-17,Mobile,0,0.491
user_01565,movie_0773,5,2025-04-21,Laptop,1,0.759
user_01364,movie_0809,5,2024-12-08,Tablet,1,0.662
user_01444,movie_0485,5,2024-09-02,Mobile,1,0.647
user_07627,movie_0851,4,2024-03-02,Tablet,1,0.791
user_07238,movie_0446,4,2025-02-14,Tablet,1,
user_05619,movie_0388,4,2025-11-06,Laptop,1,0.754
user_06111,movie_0966,4,2024-08-29,Tablet,1,0.678
user_03170,movie_0579,3,2025-10-01,Smart TV,0,0.469
user_00860,movie_0948,5,2025-06-09,Mobile,1,0.693
user_06601,movie_0471,5,2024-08-17,Mobile,1,0.676
user_04429,movie_0290,5,2025-03-30,Tablet,0,0.941
user_08234,movie_0196,4,2025-09-26,Tablet,0,0.648
user_07051,movie_0160,3,2025-03-05,Laptop,1,
user_09537,movie_0250,5,2025-02-22,Tablet,1,0.935
user_05883,movie_0040,4,2025-01-08,Mobile,0,
user_05357,movie_0731,4,2025-06-16,Tablet,1,0.871
user_07310,movie_0158,3,2024-01-12,Mobile,1,0.522
user_09089,movie_0634,4,2024-06-22,Laptop,1,0.887
user_06006,movie_0280,3,2025-12-06,Tablet,1,0.531
user_03039,movie_0482,4,2024-03-03,Laptop,1,0.882
user_03511,movie_0430,3,2024-08-23,Mobile,1,0.49
user_02907,movie_0794,2,2025-02-24,Smart TV,0,0.272
user_05570,movie_0349,4,2024-06-06,Mobile,1,0.737
user_05908,movie_0615,4,2024-11-30,Laptop,1,0.606
user_03238,movie_0121,4,2024-05-04,Laptop,1,0.747
user_05452,movie_0103,2,2025-10-17,Laptop,1,0.24
user_08273,movie_0439,5,2025-12-31,Smart TV,1,0.899
user_07413,movie_0246,5,2025-06-17,Mobile,1,0.776
user_02858,movie_0349,1,2024-02-22,Laptop,1,0.074
user_07612,movie_0190,4,2024-08-13,Tablet,1,0.615
user_04704,movie_0257,4,2025-06-16,Laptop,1,0.744
user_09805,movie_0188,2,2025-12-17,Laptop,0,0.379
user_07644,movie_0775,4,2024-08-28,Laptop,1,0.988
user_02932,movie_0422,4,2025-11-04,Laptop,1,0.944
user_04584,movie_0847,5,2025-07-23,Smart TV,1,0.842
user_02633,movie_0567,3,2025-07-03,Smart TV,1,0.561
user_02249,movie_0476,2,2024-06-12,Mobile,1,0.121
user_00693,movie_0517,4,2024-02-17,Laptop,0,0.644
user_00047,movie_0690,4,2025-07-03,Smart TV,0,0.873
user_08649,movie_0737,4,2025-08-15,Laptop,1,0.858
user_05392,movie_0292,5,2024-11-15,Smart TV,1,0.604
user_02279,movie_0317,3,2024-05-04,Smart TV,1,0.51
user_09884,movie_0132,3,2024-04-21,Mobile,0,0.428
user_01979,movie_0692,4,2024-07-31,Smart TV,1,0.968
user_05187,movie_0156,5,2025-02-06,Laptop,1,0.792
user_04885,movie_0767,5,2025-08-16,Smart TV,0,0.616
user_09461,movie_0095,4,2024-08-23,Laptop,1,0.711
user_06321,movie_0577,3,2025-11-02,Tablet,1,0.506
user_08719,movie_0792,1,2025-11-19,Laptop,1,0.215
user_00391,movie_0217,4,2024-08-20,Laptop,1,0.679
user_05264,movie_0863,3,2024-10-10,Smart TV,0,0.522
user_03198,movie_0492,4,2024-12-05,Tablet,1,0.861
user_07224,movie_0054,4,2024-03-07,Tablet,1,0.786
user_02377,movie_0684,5,2025-06-20,Smart TV,1,0.652
user_02361,movie_0796,4,2024-11-13,Laptop,1,0.971
user_02838,movie_0506,1,2025-12-08,Laptop,1,0.319
user_00320,movie_0728,5,2025-01-14,Laptop,1,0.694
user_04937,movie_0333,3,2024-11-02,Smart TV,1,0.515
user_05256,movie_0530,2,2024-05-10,Tablet,1,0.326
user_08946,movie_0220,2,2025-08-25,Laptop,1,0.008
user_06597,movie_0873,3,2024-10-07,Mobile,1,0.531
user_05377,movie_0226,3,2025-04-17,Smart TV,1,0.465
user_02277,movie_0944,4,2025-03-18,Laptop,1,0.605
user_03733,movie_0558,3,2024-02-16,Tablet,0,0.531
user_08071,movie_0586,3,2024-07-21,Tablet,1,0.446
user_04362,movie_0228,4,2024-09-07,Mobile,1,0.912
user_07578,movie_0363,3,2025-07-13,Mobile,0,0.403
user_07412,movie_0329,3,2025-10-30,Tablet,1,0.598
user_01639,movie_0876,5,2025-04-15,Smart TV,1,0.803
user_00609,movie_0390,3,2025-12-17,Smart TV,1,0.425
user_04675,movie_0922,3,2024-02-02,Mobile,1,0.435
user_09957,movie_0101,3,2024-10-14,Mobile,1,0.425
user_05969,movie_0979,5,2024-05-30,Laptop,1,0.636
user_09414,movie_0242,5,2025-12-06,Tablet,1,0.64
user_04111,movie_0446,5,2025-12-29,Smart TV,1,0.761
user_06424,movie_0549,1,2025-07-21,Laptop,1,
user_07045,movie_0543,4,2024-04-03,Smart TV,1,0.804
user_06231,movie_0144,2,2025-05-30,Tablet,1,0.006
user_02344,movie_0408,4,2024-01-13,Mobile,1,0.985
user_06587,movie_0375,3,2024-02-28,Smart TV,1,0.428
user_09093,movie_0676,5,2024-07-14,Tablet,0,0.757
user_06669,movie_0335,4,2024-01-04,Smart TV,1,0.755
user_07409,movie_0173,4,2025-07-09,Mobile,1,0.772
user_08697,movie_0240,5,2024-07-14,Laptop,1,0.792
user_08512,movie_0604,5,2024-01-08,Laptop,1,0.61
user_07258,movie_0955,3,2024-07-19,Smart TV,1,0.559
user_00280,movie_0873,3,2025-12-31,Smart TV,1,0.448
user_06013,movie_0758,5,2025-01-28,Tablet,1,0.933
user_05359,movie_0301,5,2025-02-02,Mobile,1,
user_05424,movie_0994,1,2025-10-15,Tablet,1,0.147
user_06389,movie_0319,3,2024-03-20,Laptop,1,0.441
user_03971,movie_0524,5,2025-04-19,Laptop,1,0.933
user_02276,movie_0256,2,2025-09-01,Laptop,1,0.241
user_08832,movie_0098,5,2024-04-26,Smart TV,1,
user_08450,movie_0640,3,2025-02-22,Tablet,0,0.586
user_03324,movie_0363,3,2024-12-31,Smart TV,1,0.524
user_08170,movie_0099,4,2024-03-03,Mobile,1,0.937
user_05809,movie_0229,4,2024-03-31,Laptop,0,0.804
user_00365,movie_0916,5,2025-12-21,Smart TV,1,
user_09697,movie_0423,3,2025-12-03,Tablet,1,0.546
user_09475,movie_0963,2,2024-03-08,Smart TV,0,0.16
user_08830,movie_0199,3,2025-07-11,Smart TV,1,0.419
user_06502,movie_0475,3,2024-02-20,Smart TV,1,0.431
user_01442,movie_0700,3,2025-10-12,Mobile,0,0.446
user_03511,movie_0568,5,2025-12-22,Mobile,1,0.607
user_03887,movie_0227,4,2025-09-14,Tablet,1,0.758
user_05251,movie_0219,4,2024-09-20,Smart TV,1,0.981
user_04052,movie_0114,3,2025-12-03,Laptop,1,0.583
user_02970,movie_0190,3,2024-01-14,Laptop,1,0.59
user_01465,movie_0182,3,2025-03-04,Mobile,1,0.555
user_05000,movie_0910,5,2025-01-27,Mobile,1,0.975
user_04286,movie_0764,4,2024-01-14,Mobile,1,0.967
user_04427,movie_0947,3,2024-06-05,Laptop,1,0.507
user_01682,movie_0862,4,2024-03-29,Laptop,1,0.801
user_01408,movie_0673,5,2024-11-20,Tablet,1,0.603
user_00481,movie_0452,4,2024-06-09,Mobile,1,
user_02179,movie_0777,2,2024-07-11,Laptop,1,0.083
user_08099,movie_0631,4,2024-03-09,Smart TV,1,0.792
user_08431,movie_0060,3,2024-09-19,Smart TV,1,0.438
user_04313,movie_0942,5,2024-07-26,Tablet,1,0.919
user_08670,movie_0662,2,2025-06-05,Tablet,1,0.164
user_07615,movie_0568,5,2025-11-02,Laptop,0,0.693
user_08693,movie_0092,5,2024-07-12,Smart TV,1,0.677
user_03046,movie_0641,3,2025-07-12,Smart TV,1,0.531
user_02223,movie_0614,3,2024-03-25,Smart TV,1,0.534
user_05273,movie_0898,4,2024-06-19,Mobile,1,0.951
user_03054,movie_0957,3,2024-02-22,Mobile,1,0.589
user_02052,movie_0127,5,2025-11-07,Tablet,1,0.931
user_06538,movie_0113,4,2024-03-11,Tablet,1,0.894
user_02728,movie_0798,1,2024-09-22,Smart TV,1,
user_08300,movie_0142,4,2024-02-06,Tablet,1,0.612
user_05433,movie_0021,4,2025-03-16,Tablet,1,0.966
user_00684,movie_0540,4,2025-10-24,Laptop,0,0.956
user_09159,movie_0657,3,2025-11-20,Smart TV,1,0.535
user_00902,movie_0394,4,2024-09-04,Laptop,1,0.729
user_01993,movie_0243,5,2024-03-05,Mobile,1,0.957
user_05216,movie_0737,2,2024-11-03,Laptop,1,0.092
user_01876,movie_0108,4,2024-10-06,Laptop,1,
user_02356,movie_0156,3,2025-01-03,Smart TV,1,0.562
user_04103,movie_0708,1,2024-01-06,Smart TV,1,0.221
user_06051,movie_0818,4,2024-07-17,Smart TV,1,0.725
user_09742,movie_0576,4,2025-11-02,Tablet,1,0.904
user_09781,movie_0374,5,2025-05-07,Tablet,1,0.881
user_03680,movie_0977,1,2025-08-09,Laptop,1,0.06
user_02391,movie_0411,5,2025-01-03,Tablet,1,0.673
user_09196,movie_0487,4,2024-08-09,Smart TV,1,0.735
user_06971,movie_0427,3,2025-04-02,Mobile,1,0.581
user_07152,movie_0339,5,2025-11-11,Laptop,1,0.643
user_01128,movie_0995,4,2024-11-27,Tablet,0,0.612
user_01522,movie_0039,2,2024-10-10,Smart TV,1,0.038
user_02753,movie_0241,2,2024-05-24,Mobile,1,0.219
user_00604,movie_0960,3,2024-03-20,Tablet,1,0.411
user_07822,movie_0221,4,2024-11-06,Tablet,0,0.864
user_07369,movie_0664,4,2025-08-19,Tablet,1,0.969
user_01203,movie_0438,4,2024-04-25,Laptop,1,0.966
user_00415,movie_0857,3,2025-07-25,Mobile,0,0.47
user_09569,movie_0415,3,2024-11-09,Mobile,0,0.491
user_09696,movie_0832,4,2024-10-03,Tablet,0,0.715
user_00018,movie_0261,2,2024-05-26,Smart TV,1,0.029
user_05598,movie_0257,3,2025-09-03,Laptop,1,0.438
user_03762,movie_0941,2,2025-09-14,Mobile,1,0.034
user_08690,movie_0584,5,2024-02-27,Smart TV,1,0.782
user_08723,movie_0945,1,2024-04-21,Mobile,1,0.252
user_07037,movie_0325,5,2024-08-15,Mobile,1,0.762
user_09549,movie_0440,5,2025-03-18,Mobile,1,0.619
user_04829,movie_0004,3,2024-08-14,Laptop,1,0.597
user_09668,movie_0231,4,2024-04-17,Laptop,1,0.778
user_08536,movie_0598,3,2024-09-24,Mobile,1,
user_06081,movie_0880,3,2025-03-18,Smart TV,1,0.406
user_09851,movie_0108,4,2024-10-29,Laptop,1,0.735
user_05416,movie_0194,1,2024-06-11,Tablet,1,0.382
user_00611,movie_0522,4,2024-08-10,Mobile,0,
user_06408,movie_0610,1,2024-07-25,Laptop,1,0.061
user_07227,movie_0075,3,2024-03-07,Tablet,1,0.579
user_06094,movie_0420,3,2025-04-25,Tablet,1,
user_01090,movie_0067,4,2024-10-17,Tablet,1,0.766
user_05210,movie_0714,3,2024-04-09,Smart TV,1,0.505
user_02563,movie_0409,3,2024-04-15,Tablet,1,0.508
user_09314,movie_0595,1,2024-04-12,Laptop,1,0.4
user_04639,movie_0012,2,2025-09-05,Smart TV,1,0.312
user_04490,movie_0863,5,2025-11-05,Smart TV,1,0.799
user_00381,movie_0540,2,2024-05-26,Tablet,0,0.054
user_02525,movie_0130,4,2025-07-22,Tablet,1,0.736
user_03674,movie_0607,5,2024-03-24,Mobile,1,0.976
user_07446,movie_0254,4,2025-01-18,Tablet,1,0.727
user_07900,movie_0080,3,2024-04-29,Smart TV,0,0.425
user_08834,movie_0528,3,2025-12-24,Tablet,0,0.484
user_09219,movie_0473,3,2024-07-08,Mobile,1,
user_08782,movie_0753,3,2025-04-05,Tablet,0,0.571
user_07013,movie_0696,5,2025-05-27,Mobile,1,0.707
user_04792,movie_0716,4,2024-05-03,Smart TV,1,0.628
user_06971,movie_0009,4,2024-03-22,Smart TV,1,0.876
user_01650,movie_0872,5,2024-12-15,Tablet,0,0.791
user_01962,movie_0838,4,2024-03-23,Mobile,1,0.956
user_07974,movie_0636,5,2024-03-01,Tablet,1,
user_05821,movie_0370,5,2024-08-09,Tablet,1,
user_06122,movie_0823,5,2025-12-01,Tablet,1,0.631
user_06870,movie_0268,4,2025-08-09,Mobile,1,0.795
user_07638,movie_0010,5,2025-09-21,Tablet,0,0.824
user_00455,movie_0299,4,2024-03-17,Tablet,0,0.729
user_05018,movie_0464,4,2024-12-05,Laptop,1,
user_03442,movie_0004,3,2025-08-31,Tablet,1,0.474
user_03793,movie_0212,4,2025-07-29,Laptop,1,0.71
user_03874,movie_0604,3,2024-04-01,Tablet,1,0.426
user_07561,movie_0348,5,2025-07-13,Smart TV,1,0.736
user_08930,movie_0522,4,2024-02-27,Smart TV,1,0.7
user_07543,movie_0288,4,2024-02-19,Tablet,1,0.893
user_04491,movie_0724,5,2025-07-16,Smart TV,1,0.843
user_07753,movie_0340,3,2025-11-19,Laptop,1,0.581
user_04109,movie_0152,5,2025-09-16,Smart TV,1,0.769
user_06199,movie_0970,3,2025-08-30,Laptop,1,0.56
user_08776,movie_0842,4,2024-06-05,Tablet,0,
user_02128,movie_0543,4,2024-03-27,Smart TV,1,0.766
user_00089,movie_0488,1,2024-12-04,Mobile,1,0.096
user_08500,movie_0601,4,2024-05-28,Smart TV,0,0.938
user_00658,movie_0590,3,2024-02-16,Tablet,1,0.427
user_04333,movie_0156,3,2024-01-11,Smart TV,1,0.406
user_07334,movie_0901,4,2025-08-09,Smart TV,1,0.977
user_09098,movie_0349,5,2025-07-14,Tablet,0,0.742
user_00422,movie_0770,5,2024-03-22,Mobile,1,0.843
user_09143,movie_0974,4,2025-05-16,Laptop,1,
user_08768,movie_0795,3,2025-09-16,Mobile,1,0.479
user_03334,movie_0347,3,2025-01-01,Smart TV,0,0.415
user_09608,movie_0236,5,2025-10-30,Smart TV,1,0.702
user_02449,movie_0441,4,2025-08-20,Tablet,1,0.749
user_04158,movie_0272,5,2024-03-04,Laptop,0,0.644
user_04702,movie_0166,4,2024-06-22,Mobile,1,0.905
user_02790,movie_0455,2,2025-09-30,Laptop,0,0.221
user_06197,movie_0148,3,2024-02-28,Smart TV,1,0.594
user_01863,movie_0866,4,2024-02-16,Mobile,0,0.803
user_03189,movie_0947,5,2024-07-14,Mobile,1,
user_03351,movie_0792,4,2024-02-21,Smart TV,0,0.639
user_07318,movie_0347,3,2024-07-18,Tablet,1,0.566
user_02552,movie_0433,5,2024-07-17,Laptop,1,
user_05825,movie_0405,5,2025-11-08,Laptop,1,0.823
user_05835,movie_0693,4,2024-02-10,Smart TV,1,0.991
user_07316,movie_0644,5,2024-10-23,Mobile,0,0.889
user_08850,movie_0929,4,2024-05-18,Laptop,0,0.659
user_07837,movie_0646,3,2024-06-01,Mobile,1,0.503
user_06052,movie_0282,2,2025-11-04,Mobile,0,0.246
user_09695,movie_0525,3,2025-02-04,Mobile,1,0.587
user_02122,movie_0904,2,2024-01-01,Mobile,1,0.354
user_06492,movie_0190,3,2024-05-12,Smart TV,1,0.543
user_05488,movie_0397,2,2024-07-18,Smart TV,1,0.27
user_06976,movie_0958,4,2024-02-09,Smart TV,0,0.735
user_00801,movie_0122,3,2025-10-09,Smart TV,0,0.406
user_00434,movie_0689,3,2025-07-09,Smart TV,1,0.421
user_07566,movie_0783,5,2025-08-20,Tablet,0,0.892
user_06548,movie_0161,3,2024-05-19,Laptop,1,0.476
user_04665,movie_0243,4,2024-04-04,Smart TV,1,0.691
user_03883,movie_0668,2,2025-01-08,Smart TV,0,0.053
