user_id,search_query,search_date,results_returned,used_filters
user_04105,halloween movies,2025-06-17,48,0
user_03419,classic movies,2025-01-06,98,1
user_05716,trending now,2025-06-13,54,0
user_05540,korean drama,2025-04-07,68,0
user_00937,animated shows,2024-06-29,19,0
user_09021,new releases,2024-06-11,51,0
user_01088,family movies,2025-06-25,2,0
user_07180,family movies,2025-04-10,53,0
user_05487,netflix originals,2024-11-29,60,0
user_04587,thriller series,2025-09-02,38,0
user_07757,christmas movies,2025-10-30,16,1
user_03015,superhero movies,2025-12-07,57,0
user_09824,superhero movies,2025-02-07,42,0
user_09072,romantic comedies,2025-10-07,41,0
user_08787,sci-fi,2025-03-15,62,0
user_06658,netflix originals,2024-02-17,86,1
user_08695,cooking shows,2024-10-24,22,1
user_05661,family movies,2024-12-05,52,0
user_02925,comedy shows,2025-05-10,94,0
user_07035,biographies,2024-01-26,49,1
user_02246,halloween movies,2025-04-03,87,0
user_02044,award winning documentaries,2024-09-20,2,0
user_04788,trending now,2025-03-04,96,0
user_09360,sci-fi,2025-12-30,29,1
user_05577,music documentaries,2024-01-10,77,0
user_01137,series with only one season,2024-08-20,40,0
user_03469,drama series,2025-08-22,11,0
user_05456,superhero movies,2024-09-27,28,0
user_01990,new releases,2025-05-19,31,1
user_05577,thriller series,2025-09-13,24,1
user_05571,true crime,2024-05-12,44,0
user_03579,war movies,2024-08-04,65,0
user_03287,music documentaries,2024-05-11,64,0
user_05229,action movies,2024-02-14,77,0
user_04208,documentaries,2025-05-27,14,0
user_00991,new releases,2024-12-12,5,1
user_01389,stand up comedy,2025-09-08,3,0
user_03020,documentaries,2025-04-11,78,0
user_05778,true crime,2024-02-25,0,0
user_08107,cooking shows,2024-11-03,24,0
user_04991,classic movies,2024-12-13,26,0
user_00033,stand up comedy,2025-12-18,11,0
user_03602,trending now,2025-12-28,2,0
user_05108,new releases,2024-11-21,57,0
user_00013,netflix originals,2024-03-13,32,0
user_08419,true crime,2024-09-16,2,0
user_07209,new releases,2025-12-31,82,0
user_06656,true crime,2024-06-03,95,0
user_07764,travel documentaries,2024-03-04,58,0
user_03963,sci-fi,2024-06-06,71,1
user_02796,thriller series,2024-08-25,30,0
user_07289,trending now,2024-02-14,93,1
user_08784,netflix originals,2024-10-05,52,0
user_06615,documentaries,2024-04-19,47,1
user_06944,cooking shows,2024-01-29,55,0
user_04921,documentaries,2025-10-05,77,1
user_04736,biographies,2024-08-30,99,0
user_04858,cooking shows,2025-12-14,25,1
user_02443,animated shows,2024-12-02,76,0
user_08346,horror movies,2024-02-17,30,0
user_04226,horror movies,2025-08-31,83,0
user_00485,christmas movies,2025-11-06,34,0
user_01265,korean drama,2025-10-01,28,1
user_06152,family movies,2024-09-13,77,0
user_07674,christmas movies,2024-12-28,12,0
user_06775,thriller series,2024-04-30,15,0
user_04878,cooking shows,2025-08-22,23,0
user_08119,music documentaries,2024-12-09,26,0
user_02244,sci-fi,2025-12-09,64,0
user_01297,documentaries,2025-05-30,41,0
user_05051,family movies,2025-09-28,92,0
user_00235,sci-fi,2024-08-28,62,0
user_00173,netflix originals,2025-04-10,54,0
user_07948,classic movies,2025-09-03,51,0
user_01658,romantic comedies,2025-10-31,18,0
user_09177,halloween movies,2025-05-15,42,0
user_05745,sci-fi,2024-01-09,77,0
user_02969,korean drama,2024-01-06,38,1
user_04823,documentaries,2024-04-30,59,1
user_07397,comedy shows,2024-02-03,52,0
user_08098,travel documentaries,2024-05-08,7,1
user_06554,sci-fi,2024-11-30,77,1
user_00351,korean drama,2024-07-23,34,0
user_00946,movies based on true stories,2025-02-06,15,0
user_00078,music documentaries,2024-04-11,97,0
user_08943,biographies,2024-02-23,23,0
user_02478,music documentaries,2024-05-18,34,0
user_05287,new releases,2025-10-07,53,0
user_02579,romantic comedies,2025-03-29,9,0
user_07837,korean drama,2025-02-02,58,0
user_03908,documentaries,2024-04-04,74,0
user_00867,comedy shows,2025-02-01,45,0
user_08758,classic movies,2024-12-10,45,0
user_03438,shows with strong female leads,2024-06-01,30,0
user_06637,trending now,2024-09-17,19,0
user_07394,cooking shows,2025-09-24,92,0
user_00695,romantic comedies,2024-08-01,46,0
user_04427,trending now,2025-08-27,45,0
user_01121,comedy shows,2025-08-09,47,0
user_09308,animated shows,2025-05-16,27,0
user_05436,halloween movies,2025-07-01,12,0
user_01288,halloween movies,2024-03-14,7,0
user_05836,family movies,2025-04-29,76,0
user_01733,war movies,2025-11-13,11,0
user_03779,war movies,2024-01-12,91,1
user_07524,trending now,2024-09-22,73,0
user_02008,drama series,2024-03-12,34,0
user_00001,action movies,2024-12-29,50,0
user_03141,thriller series,2025-01-07,69,1
user_03594,award winning documentaries,2025-12-05,97,0
user_00116,action movies,2024-04-02,69,0
user_00985,horror movies,2024-10-17,70,0
user_02754,classic movies,2024-05-05,93,1
user_07993,horror movies,2024-09-18,91,0
user_06549,travel documentaries,2025-01-23,17,0
user_08312,christmas movies,2024-12-01,19,0
user_03788,travel documentaries,2025-08-01,66,0
user_09782,superhero movies,2025-09-08,88,1
user_03767,award winning documentaries,2025-02-26,20,0
user_02120,sci-fi,2024-04-30,86,1
user_00526,award winning documentaries,2024-10-27,16,0
user_07868,family movies,2025-11-17,63,0
user_07132,sci-fi,2024-12-24,60,1
user_05647,travel documentaries,2025-01-05,68,0
user_03970,halloween movies,2024-03-22,15,0
user_00436,short episodes under 30 minutes,2024-01-25,50,0
user_07092,sci-fi,2025-10-24,46,0
user_06655,travel documentaries,2025-10-14,28,0
user_05936,trending now,2025-04-29,88,0
user_03965,cooking shows,2025-04-21,99,0
user_03529,classic movies,2024-08-16,98,0
user_07570,family movies,2024-05-18,50,0
user_02449,trending now,2024-02-08,40,0
user_00210,war movies,2025-11-19,0,1
user_06841,true crime,2025-09-30,38,1
user_03870,romantic comedies,2025-11-26,83,0
user_09102,documentaries,2025-11-02,42,0
user_05962,horror movies,2025-04-19,13,0
user_09735,halloween movies,2024-06-14,85,0
user_05916,classic movies,2024-03-04,4,0
user_02227,travel documentaries,2025-12-19,32,0
user_05192,true crime,2025-12-19,85,1
user_05766,sci-fi,2025-12-24,63,0
user_04277,family movies,2024-11-25,4,0
user_04230,action movies,2025-06-13,5,1
user_01591,movies based on true stories,2025-12-19,78,0
user_07912,war movies,2024-11-06,91,1
user_05591,sci-fi,2024-10-29,62,0
user_04622,action movies,2025-03-01,1,1
user_07315,romantic comedies,2024-11-25,78,0
user_02108,movies like stranger things,2024-05-31,61,0
user_07692,biographies,2024-11-19,79,0
user_09777,comedy shows,2025-12-05,17,0
user_08317,cooking shows,2025-04-25,20,0
user_03933,sci-fi,2024-11-16,69,0
user_00308,horror movies,2024-10-08,80,0
user_05093,action movies,2025-05-05,2,0
user_08352,true crime,2025-07-19,98,1
user_04096,korean drama,2025-06-17,70,0
user_04852,award winning documentaries,2024-03-23,76,1
user_06549,thriller series,2024-11-28,70,0
user_01766,superhero movies,2024-03-14,94,0
user_06084,war movies,2025-06-16,32,0
user_03634,horror movies,2025-05-05,69,0
user_08755,action movies,2024-10-27,3,1
user_01343,thriller series,2025-07-27,42,0
user_09873,true crime,2025-08-19,47,0
user_03002,music documentaries,2025-06-04,18,0
user_04057,documentaries,2024-04-04,0,0
user_02758,war movies,2024-09-28,3,1
user_02733,superhero movies,2025-01-16,41,0
user_02061,cooking shows,2025-03-12,49,0
user_00280,documentaries,2024-08-14,83,0
user_02825,comedy shows,2024-02-01,51,0
user_09431,drama series,2024-09-21,14,0
user_01692,war movies,2024-09-22,22,0
user_05905,romantic comedies,2024-01-27,92,0
user_06825,drama series,2025-09-17,1,0
user_07734,christmas movies,2024-12-17,34,0
user_03747,movies like stranger things,2025-10-08,89,0
user_07770,movies based on true stories,2025-12-08,97,0
user_05090,best movies 2024,2025-12-05,78,0
user_02205,thriller series,2025-05-25,26,0
user_03821,war movies,2024-04-15,31,0
user_06907,true crime,2025-01-29,66,1
user_09530,halloween movies,2025-05-14,60,0
user_04043,superhero movies,2024-05-17,67,0
user_06590,sci-fi,2025-10-29,19,0
user_03162,romantic comedies,2025-12-02,17,1
user_08918,family movies,2025-04-02,6,0
user_03554,war movies,2025-12-10,34,0
user_06636,christmas movies,2025-06-20,90,0
user_02719,korean drama,2024-05-26,37,1
user_09635,romantic comedies,2025-04-14,17,0
user_08413,cooking shows,2024-10-22,66,0
user_06791,trending now,2025-09-11,51,0
user_04020,thriller series,2025-02-27,99,0
user_04472,movies based on true stories,2025-06-03,6,0
user_01476,christmas movies,2024-07-15,99,0
user_06465,true crime,2025-10-04,8,0
user_03424,horror movies,2025-11-26,27,0
user_01235,korean drama,2025-03-01,22,1
user_09794,true crime,2025-02-08,3,0
user_02564,classic movies,2024-12-09,32,0
user_06812,cooking shows,2025-11-19,38,0
user_06902,documentaries,2024-10-27,13,0
user_01969,comedy shows,2025-06-26,16,0
user_07687,war movies,2025-07-04,85,1
user_06619,true crime,2024-05-21,12,1
user_07513,korean drama,2024-08-20,8,0
user_08963,horror movies,2024-07-10,20,0
user_09304,music documentaries,2024-10-10,10,0
user_07994,netflix originals,2024-04-14,88,0
user_00089,biographies,2025-12-11,67,0
user_07086,netflix originals,2025-09-16,5,0
user_05510,netflix originals,2024-05-03,51,0
user_06071,shows with strong female leads,2025-11-18,62,0
user_05716,documentaries,2024-10-04,27,0
user_09105,stand up comedy,2025-05-09,17,1
user_00547,trending now,2025-02-23,91,1
user_07012,thriller series,2025-05-30,18,0
user_06854,trending now,2024-08-26,4,0
user_07457,romantic comedies,2024-12-31,44,0
user_08640,korean drama,2025-02-16,38,1
user_05824,halloween movies,2024-06-17,53,1
user_02723,cooking shows,2025-12-23,4,0
user_09431,cooking shows,2025-07-17,0,0
user_04331,thriller series,2025-03-22,83,0
user_01010,halloween movies,2024-05-21,22,0
user_05599,documentaries,2024-02-05,62,0
user_06564,classic movies,2025-02-18,48,0
user_08730,comedy shows,2024-07-17,46,0
user_09860,classic movies,2024-04-19,50,0
user_09172,korean drama,2024-04-08,11,0
user_03506,war movies,2024-04-12,55,1
user_00115,christmas movies,2025-08-29,46,0
user_00308,cooking shows,2024-01-23,19,1
user_05885,music documentaries,2024-09-28,82,0
user_08708,romantic comedies,2025-12-16,79,0
user_03893,netflix originals,2025-05-26,53,1
user_09551,netflix originals,2024-03-02,30,0
user_09157,war movies,2025-03-18,90,0
user_06802,family movies,2025-12-08,33,0
user_08679,trending now,2025-07-22,4,0
user_09886,horror movies,2024-08-23,24,1
user_00633,war movies,2024-11-14,63,0
user_04187,comedy shows,2024-01-02,82,0
user_00067,classic movies,2025-09-25,40,0
user_06279,christmas movies,2025-03-29,53,0
user_04111,netflix originals,2025-10-26,9,0
user_04095,romantic comedies,2025-09-28,75,0
user_01858,new releases,2025-12-01,88,0
user_02807,netflix originals,2024-05-04,61,1
user_06374,netflix originals,2025-01-08,63,1
user_01360,family movies,2025-10-28,41,0
user_07404,series with only one season,2024-05-14,58,0
user_02222,netflix originals,2025-07-30,50,0
user_03680,documentaries,2025-06-19,74,0
user_04858,netflix originals,2024-07-21,94,0
user_02675,halloween movies,2025-09-09,83,0
user_04073,christmas movies,2025-01-13,81,0
user_07053,action movies,2024-08-09,20,0
user_04995,movies like stranger things,2025-07-16,89,0
user_03288,travel documentaries,2025-09-22,94,0
user_08339,true crime,2024-06-22,93,1
user_00627,award winning documentaries,2025-06-24,43,1
user_02505,netflix originals,2024-05-11,63,0
user_04049,true crime,2025-12-09,68,0
user_02791,halloween movies,2025-03-10,4,0
user_04041,documentaries,2025-10-07,74,1
user_06349,korean drama,2025-04-19,1,0
user_02428,war movies,2025-07-30,90,0
user_09167,new releases,2024-09-10,30,0
user_01644,horror movies,2024-03-04,78,0
user_06454,trending now,2025-11-14,9,0
user_07768,cooking shows,2025-02-03,40,1
user_05633,movies like stranger things,2025-05-03,27,0
user_00611,series with only one season,2025-10-07,54,0
user_01760,war movies,2024-10-02,39,0
user_01079,animated shows,2024-11-30,98,0
user_04219,trending now,2025-02-11,0,0
user_05580,sci-fi,2025-04-08,35,0
user_06045,superhero movies,2024-03-12,72,0
user_00729,war movies,2025-11-06,47,0
user_06489,netflix originals,2025-07-24,32,0
user_04854,new releases,2025-08-28,73,0
user_02208,comedy shows,2025-04-03,74,0
user_02661,sci-fi,2025-03-31,7,0
user_03953,action movies,2025-01-11,8,1
user_00544,best movies 2024,2024-02-23,8,0
user_02568,comedy shows,2024-09-16,100,0
user_01200,music documentaries,2025-03-14,18,0
user_01284,short episodes under 30 minutes,2025-03-02,100,0
user_00027,superhero movies,2025-10-03,58,1
user_08390,christmas movies,2024-10-24,14,0
user_07490,stand up comedy,2024-05-01,8,0
user_09724,documentaries,2025-03-19,7,0
user_02561,documentaries,2024-01-12,42,0
user_08817,true crime,2024-04-12,67,1
user_06255,drama series,2024-03-28,27,0
user_02985,romantic comedies,2025-05-21,43,1
user_07691,korean drama,2025-07-21,29,0
user_09427,new releases,2024-06-01,63,0
user_05849,family movies,2025-09-18,11,0
user_04521,animated shows,2024-09-03,31,0
user_06753,comedy shows,2025-06-30,1,0
user_05983,christmas movies,2025-05-22,71,0
user_02326,romantic comedies,2025-11-04,76,0
user_08819,true crime,2025-05-30,51,0
user_02426,series with only one season,2025-11-23,78,0
user_08651,action movies,2025-03-22,93,0
user_00462,stand up comedy,2024-04-08,79,0
user_04088,travel documentaries,2025-08-26,22,1
user_06855,trending now,2025-01-01,39,0
user_01537,animated shows,2024-01-21,65,0
user_07261,short episodes under 30 minutes,2025-03-04,75,1
user_08648,new releases,2025-08-16,50,0
user_08675,action movies,2024-10-05,89,0
user_08188,action movies,2024-06-11,34,0
user_00086,music documentaries,2025-09-22,29,0
user_01534,cooking shows,2024-03-15,72,0
user_07786,netflix originals,2025-02-05,70,0
user_08817,halloween movies,2024-11-23,79,0
user_03307,netflix originals,2024-06-05,27,0
user_07780,superhero movies,2024-07-13,32,0
user_02423,horror movies,2025-06-02,27,0
user_08198,biographies,2024-02-14,30,0
user_03230,biographies,2024-07-12,63,0
user_04071,animated shows,2025-07-20,77,0
user_01836,animated shows,2025-01-23,86,1
user_01666,halloween movies,2025-09-24,60,0
user_02688,travel documentaries,2024-03-29,92,0
user_06939,biographies,2025-05-18,40,1
user_08019,travel documentaries,2025-12-03,73,1
user_09714,music documentaries,2025-05-18,7,0
user_07471,true crime,2024-02-11,16,0
user_08383,cooking shows,2025-05-22,51,0
user_03707,drama series,2024-04-20,3,1
user_00441,romantic comedies,2024-03-28,78,0
user_09786,thriller series,2024-02-01,64,0
user_04304,stand up comedy,2025-12-03,0,0
user_09232,comedy shows,2025-05-01,75,1
user_02257,war movies,2025-03-23,92,0
user_09425,documentaries,2024-02-10,65,0
user_04819,war movies,2024-05-29,21,0
user_07952,sci-fi,2024-11-24,21,1
user_06487,sci-fi,2025-03-17,51,0
user_01060,cooking shows,2024-01-16,62,0
user_01555,drama series,2025-03-12,90,1
user_07522,travel documentaries,2025-04-22,47,0
user_08120,sci-fi,2024-07-11,27,0
user_00220,drama series,2025-06-06,29,0
user_09568,movies based on true stories,2024-01-11,71,0
user_06206,romantic comedies,2024-07-07,59,0
user_07733,thriller series,2025-12-29,98,1
user_06940,sci-fi,2024-10-19,45,0
user_07774,trending now,2025-09-23,15,0
user_01827,animated shows,2024-12-08,84,0
user_09351,travel documentaries,2025-06-27,48,0
user_07186,superhero movies,2024-10-31,0,0
user_08331,korean drama,2025-09-15,71,0
user_09990,sci-fi,2024-08-30,84,0
user_06518,comedy shows,2025-12-05,10,1
user_03563,romantic comedies,2025-03-29,71,1
user_06157,korean drama,2025-08-11,3,1
user_06865,korean drama,2025-03-20,4,0
user_08773,thriller series,2025-08-11,93,0
user_01709,trending now,2025-06-19,50,0
user_09325,new releases,2025-02-21,14,0
user_05263,family movies,2024-12-07,86,0
user_06519,shows with strong female leads,2025-08-05,92,0
user_00714,drama series,2025-10-06,50,0
user_04457,true crime,2024-03-10,31,1
user_09712,family movies,2024-10-07,89,0
user_01955,documentaries,2025-04-26,74,1
user_07103,horror movies,2025-12-12,77,0
user_03264,superhero movies,2024-12-06,10,0
user_06681,classic movies,2024-07-31,29,1
user_03323,new releases,2024-12-02,24,0
user_08138,korean drama,2025-02-09,6,0
user_03634,action movies,2025-11-28,81,0
user_00467,war movies,2025-09-21,16,0
user_08753,thriller series,2025-09-26,0,0
user_01360,family movies,2024-01-09,19,0
user_01349,horror movies,2024-03-21,73,0
user_03339,classic movies,2025-03-01,64,0
user_06406,superhero movies,2025-12-01,9,0
user_09497,short episodes under 30 minutes,2024-10-04,65,1
user_00534,trending now,2025-03-05,25,0
user_08579,trending now,2024-12-01,77,0
user_04925,horror movies,2025-10-16,48,0
user_04022,thriller series,2024-07-14,29,0
user_05639,comedy shows,2024-02-08,24,1
user_02145,series with only one season,2024-03-03,41,0
user_01619,movies based on true stories,2025-08-05,16,0
user_08145,war movies,2024-10-04,18,0
user_06126,movies like stranger things,2025-08-06,32,1
user_05187,family movies,2025-02-02,35,1
user_08537,thriller series,2024-08-23,78,0
user_06800,halloween movies,2025-01-28,65,0
user_06633,cooking shows,2024-07-14,87,0
user_07060,stand up comedy,2025-09-16,94,1
user_01629,cooking shows,2024-05-10,28,1
user_08391,movies like stranger things,2024-02-04,100,0
user_01541,thriller series,2025-09-08,45,0
user_02476,superhero movies,2024-09-02,22,0
user_04427,music documentaries,2024-04-10,67,1
user_08620,sci-fi,2024-07-19,86,0
user_00439,netflix originals,2024-12-17,78,0
user_00975,thriller series,2025-09-19,72,0
user_04665,action movies,2025-09-01,0,1
user_05210,romantic comedies,2024-05-17,98,0
user_08863,war movies,2024-12-11,59,0
user_06377,sci-fi,2024-01-09,22,0
user_07268,cooking shows,2024-06-06,22,0
user_02055,comedy shows,2024-04-12,3,0
user_04338,netflix originals,2025-05-03,91,0
user_02592,superhero movies,2025-12-08,7,0
user_05439,netflix originals,2025-04-02,91,0
user_09739,action movies,2025-08-22,31,0
user_06533,horror movies,2024-11-12,48,0
user_04330,documentaries,2025-03-19,68,0
user_01809,travel documentaries,2025-08-31,37,0
user_04302,movies like stranger things,2025-06-10,22,0
user_08831,best movies 2024,2024-06-18,74,0
user_04803,netflix originals,2024-01-28,89,0
user_00308,christmas movies,2024-06-20,35,0
user_07741,trending now,2025-05-18,50,0
user_02723,christmas movies,2025-01-01,71,0
user_04118,drama series,2025-10-02,68,0
user_08029,new releases,2024-04-12,87,0
user_04174,korean drama,2024-06-20,55,0
user_04950,stand up comedy,2025-09-04,41,0
user_06242,biographies,2025-09-09,10,0
user_09151,christmas movies,2024-04-12,48,0
user_07714,movies like stranger things,2025-02-11,83,1
user_00912,action movies,2024-04-15,44,0
user_03526,movies based on true stories,2024-11-03,60,1
user_00670,thriller series,2024-05-23,24,1
user_05580,travel documentaries,2025-01-22,70,0
user_09060,award winning documentaries,2025-01-01,36,0
user_02160,superhero movies,2025-02-24,63,0
user_02935,korean drama,2025-05-12,90,1
user_03413,new releases,2025-06-24,88,0
user_04478,biographies,2025-11-19,35,0
user_08630,classic movies,2025-05-01,76,1
user_01112,romantic comedies,2025-03-25,23,0
user_09288,classic movies,2025-07-31,75,0
user_06039,biographies,2024-07-27,54,0
user_09246,animated shows,2025-07-07,6,0
user_05364,series with only one season,2025-01-24,6,1
user_05030,music documentaries,2024-01-07,87,0
user_05002,true crime,2025-01-09,16,1
user_09024,romantic comedies,2024-05-08,61,1
user_09909,horror movies,2024-10-08,61,0
user_02141,new releases,2025-03-22,1,1
user_09135,action movies,2025-06-09,13,0
user_00105,documentaries,2024-09-10,35,0
user_03345,travel documentaries,2025-02-21,53,0
user_06720,sci-fi,2025-02-06,39,1
user_01140,thriller series,2025-01-11,50,1
user_00217,war movies,2025-02-15,54,0
user_04906,travel documentaries,2024-01-17,4,0
user_06447,new releases,2025-03-23,32,1
user_05146,biographies,2025-08-23,86,0
user_06356,documentaries,2024-11-23,19,1
user_01127,travel documentaries,2024-02-07,60,0
user_02993,stand up comedy,2025-12-17,58,0
user_05422,best movies 2024,2024-07-18,64,0
user_08692,christmas movies,2025-02-16,74,1
user_07303,war movies,2024-04-16,66,0
user_01940,animated shows,2025-04-02,41,1
user_07913,christmas movies,2025-04-24,48,0
user_00068,korean drama,2025-09-30,61,0
user_00699,action movies,2024-11-29,51,0
user_08993,war movies,2025-02-22,88,0
user_03266,trending now,2025-12-29,76,0
user_04192,travel documentaries,2024-01-23,66,1
user_02727,horror movies,2024-08-26,25,0
user_05341,war movies,2025-10-20,23,0
user_07429,halloween movies,2024-08-09,12,1
user_05081,true crime,2024-05-06,74,0
user_05507,classic movies,2025-06-06,45,1
user_05680,thriller series,2024-08-01,81,1
user_05642,travel documentaries,2025-05-14,6,0
user_08857,comedy shows,2024-04-20,44,0
user_05397,drama series,2025-02-25,12,0
user_09577,documentaries,2024-12-20,83,0
user_08063,drama series,2024-08-08,89,0
user_08567,war movies,2025-02-25,37,1
user_05667,horror movies,2025-01-18,28,1
user_07443,christmas movies,2024-04-28,2,0
user_05995,biographies,2024-10-17,64,0
user_00713,music documentaries,2025-04-04,37,1
user_03660,family movies,2024-06-28,40,0
user_02076,documentaries,2024-03-30,90,1
user_07631,music documentaries,2024-05-27,49,1
user_03323,classic movies,2025-02-23,31,0
user_04334,drama series,2025-07-20,91,0
user_00769,horror movies,2024-06-13,77,0
user_05732,superhero movies,2024-09-04,8,0
user_05824,short episodes under 30 minutes,2025-05-13,66,0
user_08782,travel documentaries,2024-01-05,26,0
user_05180,netflix originals,2024-09-07,45,0
user_03516,comedy shows,2025-05-20,99,0
user_09945,superhero movies,2025-08-31,45,0
user_00524,christmas movies,2024-07-05,99,0
user_05014,thriller series,2025-10-08,55,0
user_02108,animated shows,2025-02-09,2,0
user_09818,netflix originals,2025-04-02,84,0
user_04051,classic movies,2024-08-25,51,0
user_04071,family movies,2025-01-03,87,1
user_04551,christmas movies,2024-12-11,78,0
user_01381,short episodes under 30 minutes,2025-12-26,89,0
user_01610,stand up comedy,2024-11-18,92,0
user_01571,thriller series,2025-03-28,46,0
user_01403,horror movies,2024-02-01,9,0
user_05481,sci-fi,2024-02-14,61,0
user_01293,thriller series,2024-07-18,89,0
user_04316,netflix originals,2025-09-10,2,0
user_09324,comedy shows,2024-02-15,38,0
user_09110,sci-fi,2024-11-06,18,0
user_00864,travel documentaries,2024-02-03,65,0
user_01382,horror movies,2025-09-19,65,0
user_09777,true crime,2024-01-15,73,0
user_03778,halloween movies,2024-07-01,82,0
user_01803,biographies,2024-07-20,54,1
user_01302,award winning documentaries,2025-02-22,78,0
user_07661,halloween movies,2025-06-13,73,1
user_01267,cooking shows,2025-05-06,93,0
user_09693,drama series,2024-04-14,71,1
user_02086,new releases,2025-09-26,90,0
user_02407,action movies,2025-06-04,64,0
user_09734,halloween movies,2024-04-20,33,1
user_08726,award winning documentaries,2024-07-04,44,1
user_06841,new releases,2025-08-20,36,0
user_06171,christmas movies,2024-08-25,20,0
user_07530,korean drama,2025-12-31,67,1
user_01435,halloween movies,2025-05-29,0,0
user_06716,christmas movies,2024-02-16,76,1
user_08112,movies like stranger things,2024-01-23,61,0
user_09169,new releases,2025-09-14,70,0
user_02896,horror movies,2025-07-17,73,0
user_01634,romantic comedies,2024-08-15,64,1
user_00213,shows with strong female leads,2025-02-09,80,0
user_01703,korean drama,2025-02-25,14,0
user_06433,horror movies,2024-04-19,9,0
user_09965,stand up comedy,2025-02-09,31,1
user_00310,true crime,2025-03-18,47,0
user_03837,action movies,2025-06-22,72,0
user_09707,superhero movies,2024-07-06,18,0
user_05240,superhero movies,2025-06-14,22,0
user_08249,sci-fi,2025-11-04,5,1
user_06979,horror movies,2025-10-27,16,1
user_04858,travel documentaries,2025-08-29,60,0
user_07314,trending now,2024-03-14,44,0
user_04288,comedy shows,2024-02-11,29,0
user_02463,stand up comedy,2025-01-08,100,0
user_07121,short episodes under 30 minutes,2024-12-31,54,0
user_04609,travel documentaries,2025-10-14,8,0
user_07405,classic movies,2025-07-01,49,1
user_09195,music documentaries,2025-10-17,28,0
user_08516,drama series,2024-04-05,16,0
user_09654,cooking shows,2025-10-14,24,0
user_01464,superhero movies,2024-08-07,24,1
user_02765,action movies,2025-07-28,0,1
user_09691,drama series,2024-10-29,78,0
user_00358,trending now,2025-09-20,34,0
user_00604,family movies,2025-02-10,98,1
user_02264,music documentaries,2025-12-21,52,1
user_01155,netflix originals,2025-12-05,45,0
user_05451,sci-fi,2024-08-08,11,0
user_03457,comedy shows,2024-05-05,26,0
user_08352,thriller series,2025-02-12,5,0
user_09589,superhero movies,2025-01-08,3,0
user_08213,documentaries,2025-01-18,19,0
user_05536,new releases,2025-03-29,51,1
user_03267,netflix originals,2025-02-10,24,0
user_08809,christmas movies,2024-07-12,27,1
user_08966,comedy shows,2025-02-02,77,0
user_00076,comedy shows,2024-10-31,80,1
user_04669,drama series,2025-12-24,67,0
user_04336,music documentaries,2025-10-26,32,0
user_05604,best movies 2024,2025-10-07,89,0
user_00945,true crime,2025-07-20,33,0
user_05148,christmas movies,2024-08-16,86,0
user_03418,short episodes under 30 minutes,2025-04-12,1,1
user_00549,korean drama,2024-06-07,83,0
user_06713,thriller series,2024-04-02,32,1
user_09591,animated shows,2025-03-10,78,1
user_00122,horror movies,2024-04-12,7,0
user_09984,stand up comedy,2024-05-22,56,0
user_06812,horror movies,2024-08-31,6,0
user_00520,sci-fi,2024-05-01,88,1
user_03287,war movies,2025-06-09,32,0
user_01323,drama series,2025-09-28,9,0
user_02064,halloween movies,2025-05-27,92,0
user_01591,music documentaries,2024-03-28,100,0
user_06130,comedy shows,2024-01-15,92,1
user_02917,horror movies,2024-10-17,63,0
user_00529,cooking shows,2025-11-16,45,0
user_01195,classic movies,2024-03-20,54,0
user_09655,drama series,2025-01-16,67,1
user_04966,sci-fi,2024-10-11,40,0
user_05953,netflix originals,2024-02-22,11,0
user_01762,war movies,2025-05-20,16,0
user_02445,new releases,2024-11-04,3,0
user_08811,series with only one season,2025-01-07,61,0
user_08152,action movies,2025-10-10,76,1
user_07073,comedy shows,2024-07-06,4,0
user_06866,action movies,2024-08-09,18,0
user_07293,movies like stranger things,2025-08-02,77,1
user_02729,short episodes under 30 minutes,2024-11-03,42,0
user_06715,thriller series,2025-03-24,68,0
user_07399,animated shows,2024-12-13,77,0
user_08348,new releases,2025-10-08,7,0
user_06306,horror movies,2024-11-15,90,0
user_07536,cooking shows,2024-04-20,78,1
user_08050,travel documentaries,2024-03-31,87,0
user_03230,korean drama,2024-10-16,85,1
user_05403,biographies,2024-05-14,92,0
user_02418,biographies,2024-02-02,55,0
user_07086,animated shows,2024-11-28,18,0
user_01286,war movies,2025-03-09,96,1
user_03347,classic movies,2024-04-22,43,1
user_08203,cooking shows,2025-07-29,68,0
user_05644,true crime,2024-07-05,80,0
user_01193,family movies,2024-01-21,61,0
user_06747,new releases,2024-07-04,42,0
user_06806,action movies,2024-02-20,29,0
user_00390,animated shows,2025-05-12,38,1
user_07789,thriller series,2025-03-20,60,1
user_04894,series with only one season,2025-10-03,96,1
user_08494,stand up comedy,2024-10-16,83,0
user_09043,war movies,2024-01-22,23,0
user_09623,movies based on true stories,2025-10-25,69,1
user_08774,horror movies,2025-11-27,24,1
user_06703,shows with strong female leads,2025-02-03,27,0
user_02977,new releases,2024-12-17,24,1
user_09132,family movies,2025-07-12,91,0
user_00335,drama series,2024-10-23,13,0
user_01915,drama series,2025-02-14,65,0
user_00514,family movies,2024-01-07,49,1
user_01510,horror movies,2024-08-26,60,1
user_06202,drama series,2025-10-15,61,1
user_03420,action movies,2025-11-06,14,0
user_06850,cooking shows,2025-07-30,70,0
user_01449,new releases,2025-06-07,88,0
user_01274,true crime,2025-09-24,58,1
user_08562,superhero movies,2025-12-20,90,0
